Wall time,Step,Value
1767726492.6599774,6103,0.10081730782985687
1767726492.665837,6105,0.11506801843643188
1767726492.6952178,6115,0.17189209163188934
1767726492.7123082,6121,0.13712987303733826
1767726492.7181072,6123,0.09805603325366974
1767726492.7359524,6129,0.0881633460521698
1767726492.7416692,6131,0.12961523234844208
1767726492.747347,6133,0.11225616186857224
1767726492.781477,6145,0.11773994565010071
1767726492.787195,6147,0.07893997430801392
1767726492.7921362,6149,0.049272000789642334
1767726492.8611016,6172,0.16714288294315338
1767726492.8870747,6181,0.10589749366044998
1767726492.8954895,6184,0.10475392639636993
1767726492.9907277,6200,0.08100822567939758
1767726493.0196142,6210,0.15248927474021912
1767726493.022602,6211,0.09046681225299835
1767726493.0284925,6213,0.17893294990062714
1767726493.0464323,6219,0.16094306111335754
1767726493.063723,6225,0.1990177035331726
1767726493.0834873,6232,0.18084409832954407
1767726493.0977714,6237,0.20319446921348572
1767726493.1187065,6244,0.10129930824041367
1767726493.136425,6250,0.09091487526893616
1767726493.1749873,6263,0.0816119909286499
1767726493.2503304,6289,0.08387923985719681
1767726493.307592,6309,0.1522771716117859
1767726493.3162413,6312,0.10175671428442001
1767726493.3278759,6316,0.10862141847610474
1767726493.3307784,6317,0.11311850696802139
1767726493.3511872,6324,0.1124272346496582
1767726493.40052,6341,0.07095479965209961
1767726493.4318762,6352,0.08826207369565964
1767726493.463697,6363,0.08443112671375275
1767726493.5311427,6370,0.09362231194972992
1767726493.548564,6376,0.08726276457309723
1767726493.6184368,6400,0.13271638751029968
1767726493.7778356,6455,0.09054306149482727
1767726493.7894795,6459,0.1179785430431366
1767726493.8276873,6472,0.13049472868442535
1767726493.8592422,6483,0.1155032217502594
1767726493.871049,6487,0.1179484874010086
1767726493.8943992,6495,0.11284703016281128
1767726493.8973205,6496,0.09831342846155167
1767726493.9088986,6500,0.10532844066619873
1767726493.9339123,6509,0.09298041462898254
1767726493.937402,6510,0.1124546229839325
1767726493.9667063,6520,0.08026979863643646
1767726493.9697335,6521,0.10354293882846832
1767726493.9725537,6522,0.11070266366004944
1767726493.9952712,6530,0.1507594883441925
1767726494.0531158,6550,0.08677409589290619
1767726494.1224957,6574,0.10231415927410126
1767726494.1392944,6580,0.16641941666603088
1767726494.1421742,6581,0.09254269301891327
1767726494.1506941,6584,0.10580193996429443
1767726494.179601,6594,0.12995553016662598
1767726494.2053273,6603,0.12870217859745026
1767726494.2141736,6606,0.13630014657974243
1767726494.243183,6616,0.09801210463047028
1767726494.2582197,6621,0.1402532458305359
1767726494.361903,6657,0.07358375191688538
1767726494.3874016,6666,0.096137136220932
1767726494.3930237,6668,0.1637444645166397
1767726494.404288,6672,0.06920626759529114
1767726494.422233,6678,0.14989693462848663
1767726494.430915,6681,0.07064353674650192
1767726494.4991114,6688,0.10703951865434647
1767726494.5224352,6696,0.1380998194217682
1767726494.5312843,6699,0.13705967366695404
1767726494.5544646,6707,0.11431241035461426
1767726494.5660386,6711,0.0849209576845169
1767726494.5778046,6715,0.12874221801757812
1767726494.6448576,6738,0.119823157787323
1767726494.656575,6742,0.09656930714845657
1767726494.675865,6749,0.09076136350631714
1767726494.688597,6753,0.20946118235588074
1767726494.719743,6764,0.10267462581396103
1767726494.7554035,6776,0.09895631670951843
1767726494.8017383,6792,0.09226860105991364
1767726494.873101,6817,0.12733958661556244
1767726494.9163287,6832,0.14752477407455444
1767726494.955884,6846,0.10081896185874939
1767726494.9674344,6850,0.16925865411758423
1767726494.9791694,6854,0.17131665349006653
1767726495.0024948,6862,0.129677876830101
1767726495.0667849,6868,0.10058051347732544
1767726495.0688243,6869,0.11070719361305237
1767726495.1189287,6886,0.10721586644649506
1767726495.1459022,6895,0.09265699982643127
1767726495.1624117,6901,0.08957274258136749
1767726495.1849203,6909,0.10749830305576324
1767726495.1934009,6912,0.12053047120571136
1767726495.2569249,6934,0.16994431614875793
1767726495.3066092,6951,0.13637344539165497
1767726495.3183079,6955,0.11996033787727356
1767726495.3418095,6963,0.11840516328811646
1767726495.350614,6966,0.07443337142467499
1767726495.3680468,6972,0.13311892747879028
1767726495.4219952,6990,0.12374120950698853
1767726495.428001,6992,0.14509829878807068
1767726495.481433,7010,0.09388400614261627
1767726495.4928916,7014,0.11335814744234085
1767726495.5018988,7017,0.11445006728172302
1767726495.5555902,7035,0.10817243158817291
1767726495.5672407,7039,0.11554637551307678
1767726495.587604,7046,0.07489117980003357
1767726495.6256678,7059,0.1429288685321808
1767726495.6440184,7065,0.10138653963804245
1767726495.68408,7079,0.08172678202390671
1767726495.7199326,7091,0.17222952842712402
1767726495.7399323,7098,0.08843331784009933
1767726495.7626786,7106,0.10008978843688965
1767726495.7859972,7114,0.1418321430683136
1767726495.7888672,7115,0.09758889675140381
1767726495.8150892,7124,0.1119389683008194
1767726495.883656,7137,0.09592865407466888
1767726495.898935,7141,0.184172123670578
1767726495.9604774,7155,0.1287062168121338
1767726496.0393615,7167,0.14932899177074432
1767726496.0432904,7168,0.09195871651172638
1767726496.0647686,7175,0.09123514592647552
1767726496.1538596,7189,0.1381431370973587
1767726496.172059,7195,0.11163877695798874
1767726496.19246,7202,0.11499552428722382
1767726496.1983612,7204,0.12952172756195068
1767726496.2248852,7213,0.1979280412197113
1767726496.2306535,7215,0.10052783042192459
1767726496.2336204,7216,0.11426814645528793
1767726496.2888489,7235,0.1756545901298523
1767726496.2975614,7238,0.1290518343448639
1767726496.3235857,7247,0.10421675443649292
1767726496.3613575,7260,0.07862285524606705
1767726496.4022152,7274,0.09104200452566147
1767726496.4313076,7284,0.07989923655986786
1767726496.476806,7300,0.1302565634250641
1767726496.509048,7311,0.09585444629192352
1767726496.5616734,7329,0.07072801142930984
1767726496.590651,7339,0.08809223771095276
1767726496.593531,7340,0.1517024040222168
1767726496.6114616,7346,0.11885978281497955
1767726496.631437,7353,0.12364224344491959
1767726496.642845,7357,0.161030113697052
1767726496.6457534,7358,0.1311950981616974
1767726496.6486855,7359,0.09066928178071976
1767726496.7614787,7381,0.1267346441745758
1767726496.764372,7382,0.10775105655193329
1767726496.7761307,7386,0.08966781944036484
1767726496.7817736,7388,0.0627303272485733
1767726496.8075376,7397,0.11330339312553406
1767726496.8194368,7401,0.10712463408708572
1767726496.9032419,7430,0.1052292138338089
1767726496.9062448,7431,0.10871288180351257
1767726496.9315224,7440,0.09723800420761108
1767726496.9400742,7443,0.14949554204940796
1767726496.9605327,7450,0.07714822888374329
1767726496.9892411,7460,0.12311500310897827
1767726496.9920812,7461,0.08044683188199997
1767726496.9950483,7462,0.14351308345794678
1767726496.9978943,7463,0.06563802063465118
1767726497.0123458,7468,0.16784051060676575
1767726497.030304,7474,0.16654521226882935
1767726497.041693,7478,0.17149892449378967
1767726497.0473757,7480,0.19083711504936218
1767726497.092832,7496,0.13297207653522491
1767726497.1097262,7502,0.19829775393009186
1767726497.112714,7503,0.18593241274356842
1767726497.1363313,7511,0.16513627767562866
1767726497.191996,7530,0.09885019809007645
1767726497.241164,7547,0.09758726507425308
1767726497.3154626,7573,0.1404905766248703
1767726497.3812504,7596,0.0934363305568695
1767726497.4014459,7603,0.07662539184093475
1767726497.4187083,7609,0.10369259864091873
1767726497.4274554,7612,0.0756366029381752
1767726497.5173695,7643,0.12891897559165955
1767726497.520317,7644,0.07765570282936096
1767726497.5667918,7660,0.10753343999385834
1767726497.5697067,7661,0.17628061771392822
1767726497.5986161,7671,0.13536852598190308
1767726497.6072924,7674,0.10543519258499146
1767726497.613188,7676,0.16095007956027985
1767726497.6929142,7687,0.14246517419815063
1767726497.710413,7693,0.15289779007434845
1767726497.7191176,7696,0.13324156403541565
1767726497.7308133,7700,0.15453873574733734
1767726497.7834604,7718,0.06952551007270813
1767726497.786405,7719,0.12303898483514786
1767726497.7981489,7723,0.13896305859088898
1767726497.8066936,7726,0.16687007248401642
1767726497.8122158,7728,0.09656230360269547
1767726497.8536756,7742,0.1082719936966896
1767726497.8655841,7746,0.08331955969333649
1767726497.8983476,7757,0.13308949768543243
1767726497.9070582,7760,0.16598820686340332
1767726497.964947,7780,0.18087849020957947
1767726497.988276,7788,0.1149497702717781
1767726498.0171783,7798,0.10979816317558289
1767726498.0192091,7799,0.048168014734983444
1767726498.051819,7810,0.13571037352085114
1767726498.1181808,7833,0.12105580419301987
1767726498.1324372,7838,0.16513973474502563
1767726498.181396,7855,0.0983729213476181
1767726498.2975428,7878,0.13675838708877563
1767726498.3587306,7899,0.05447142571210861
1767726498.3616967,7900,0.11034221947193146
1767726498.373422,7904,0.12385796010494232
1767726498.3850338,7908,0.13256439566612244
1767726498.4370122,7926,0.10989276319742203
1767726498.4548352,7932,0.2625804841518402
1767726498.4577117,7933,0.12557870149612427
1767726498.5785944,7975,0.11171388626098633
1767726498.601402,7983,0.09696462750434875
1767726498.6247818,7991,0.12879535555839539
1767726498.627676,7992,0.13490505516529083
1767726498.6763315,8009,0.12145867198705673
1767726498.699673,8017,0.10992272198200226
1767726498.7137651,8022,0.22883346676826477
1767726498.7250445,8026,0.0917012020945549
1767726498.7573073,8037,0.12206129729747772
1767726498.7921767,8049,0.09416007995605469
1767726498.800606,8052,0.09002295136451721
1767726498.8065279,8054,0.117986299097538
1767726498.8180647,8058,0.07393349707126617
1767726498.8417299,8066,0.07097338140010834
1767726499.0157304,8126,0.10370267927646637
1767726499.0333364,8132,0.11271020770072937
1767726499.036176,8133,0.10057123005390167
1767726499.042078,8135,0.09174494445323944
1767726499.0860043,8150,0.10452225059270859
1767726499.1064625,8157,0.1517014503479004
1767726499.2215083,8180,0.06570471078157425
1767726499.2333288,8184,0.17049312591552734
1767726499.2650795,8195,0.15167236328125
1767726499.2740185,8198,0.11389309167861938
1767726499.3237588,8215,0.12412670254707336
1767726499.341499,8221,0.10311929881572723
1767726499.3791988,8234,0.07088318467140198
1767726499.437348,8254,0.12112804502248764
1767726499.463583,8263,0.08549079298973083
1767726499.504198,8277,0.11740529537200928
1767726499.5092247,8279,0.06249155476689339
1767726499.5164757,8281,0.11407440900802612
1767726499.542482,8290,0.1374090313911438
1767726499.5687056,8299,0.13643778860569
1767726499.5918882,8307,0.08834902942180634
1767726499.6490014,8327,0.19542843103408813
1767726499.654791,8329,0.13863180577754974
1767726499.6633604,8332,0.05296161398291588
1767726499.6690788,8334,0.10765445232391357
1767726499.6861365,8340,0.0719539225101471
1767726499.7213895,8352,0.11417843401432037
1767726499.724339,8353,0.08776994794607162
1767726499.7914844,8360,0.14072081446647644
1767726499.800434,8363,0.15124939382076263
1767726499.8145897,8368,0.088894322514534
1767726499.8342116,8375,0.08748318254947662
1767726499.839781,8377,0.14757883548736572
1767726499.9868648,8428,0.10627388954162598
1767726500.0179837,8439,0.08610139787197113
1767726500.0268018,8442,0.14675112068653107
1767726500.0415108,8447,0.13166259229183197
1767726500.08724,8463,0.10862552374601364
1767726500.0986989,8467,0.1090286523103714
1767726500.1015615,8468,0.09951389580965042
1767726500.107378,8470,0.0827280730009079
1767726500.1165175,8473,0.10193187743425369
1767726500.1364694,8480,0.1481122374534607
1767726500.1479216,8484,0.15315213799476624
1767726500.1595695,8488,0.07544204592704773
1767726500.1851487,8497,0.09612435102462769
1767726500.18799,8498,0.11573419719934464
1767726500.202404,8503,0.07950270175933838
1767726500.2140026,8507,0.09758960455656052
1767726500.216908,8508,0.11691278219223022
1767726500.2602005,8523,0.13198037445545197
1767726500.3504903,8554,0.10328434407711029
1767726500.3851528,8566,0.15400582551956177
1767726500.4059794,8573,0.0996006652712822
1767726500.420579,8578,0.1063803881406784
1767726500.4610693,8592,0.14619523286819458
1767726500.4866595,8601,0.12823593616485596
1767726500.5295897,8616,0.14342311024665833
1767726500.5613828,8627,0.10291445255279541
1767726500.5815778,8634,0.06679074466228485
1767726500.5844808,8635,0.11849923431873322
1767726500.5930948,8638,0.17866982519626617
1767726500.6100652,8644,0.1120227575302124
1767726500.7696717,8682,0.09027117490768433
1767726500.7783504,8685,0.15926018357276917
1767726500.7840347,8687,0.14088886976242065
1767726500.7928534,8690,0.093483567237854
1767726500.7957087,8691,0.13232801854610443
1767726500.8075025,8695,0.1879788339138031
1767726500.9004407,8727,0.09091002494096756
1767726500.9416478,8741,0.08625489473342896
1767726501.0194132,8768,0.07808340340852737
1767726501.0366533,8774,0.07475671172142029
1767726501.04838,8778,0.10391588509082794
1767726501.1004095,8796,0.1604347825050354
1767726501.1152394,8801,0.11809033155441284
1767726501.141926,8810,0.17878101766109467
1767726501.1592937,8816,0.1492549628019333
1767726501.1671183,8819,0.071149542927742
1767726501.1763167,8822,0.09574025124311447
1767726501.2365842,8843,0.1303284764289856
1767726501.2678423,8854,0.08590614795684814
1767726501.3528802,8867,0.11966043710708618
1767726501.355814,8868,0.0949343889951706
1767726501.385017,8878,0.13271501660346985
1767726501.393325,8881,0.09197328984737396
1767726501.4056768,8885,0.0748249888420105
1767726501.4546888,8902,0.11787157505750656
1767726501.4610207,8904,0.07280196249485016
1767726501.4697182,8907,0.11530795693397522
1767726501.530581,8928,0.11775053292512894
1767726501.536405,8930,0.07844734936952591
1767726501.550738,8935,0.10839119553565979
1767726501.5827117,8946,0.07931049168109894
1767726501.6032171,8953,0.14394450187683105
1767726501.6061206,8954,0.08650393784046173
1767726501.6178162,8958,0.08727852255105972
1767726501.6664412,8975,0.12434415519237518
1767726501.683947,8981,0.08134504407644272
1767726501.7127783,8991,0.09323389828205109
1767726501.719392,8993,0.16326099634170532
1767726501.735767,8999,0.07433298975229263
